FIP,YEAR,STATE,HFR,UNIVERSAL,PERMIT
20,2008,Kansas,0.421,FALSE,FALSE
20,2009,Kansas,0.43,FALSE,FALSE
20,2010,Kansas,0.439,FALSE,FALSE
20,2011,Kansas,0.444,FALSE,FALSE
20,2012,Kansas,0.455,FALSE,FALSE
20,2013,Kansas,0.452,FALSE,FALSE
20,2014,Kansas,0.419,FALSE,FALSE
20,2015,Kansas,0.377,FALSE,FALSE
20,2016,Kansas,0.423,FALSE,FALSE
21,1980,Kentucky,0.54,FALSE,FALSE
21,1981,Kentucky,0.592,FALSE,FALSE
21,1982,Kentucky,0.592,FALSE,FALSE
21,1983,Kentucky,0.571,FALSE,FALSE
21,1984,Kentucky,0.626,FALSE,FALSE
21,1985,Kentucky,0.61,FALSE,FALSE
21,1986,Kentucky,0.57,FALSE,FALSE
21,1987,Kentucky,0.581,FALSE,FALSE
21,1988,Kentucky,0.621,FALSE,FALSE
21,1989,Kentucky,0.595,FALSE,FALSE
21,1990,Kentucky,0.599,FALSE,FALSE
21,1991,Kentucky,0.595,FALSE,FALSE
21,1992,Kentucky,0.576,FALSE,FALSE
21,1993,Kentucky,0.611,FALSE,FALSE
21,1994,Kentucky,0.584,FALSE,FALSE
21,1995,Kentucky,0.549,FALSE,FALSE
21,1996,Kentucky,0.551,FALSE,FALSE
21,1997,Kentucky,0.553,FALSE,FALSE
21,1998,Kentucky,0.585,FALSE,FALSE
21,1999,Kentucky,0.54,FALSE,FALSE
21,2000,Kentucky,0.553,FALSE,FALSE
21,2001,Kentucky,0.522,FALSE,FALSE
21,2002,Kentucky,0.52,FALSE,FALSE
21,2003,Kentucky,0.507,FALSE,FALSE
21,2004,Kentucky,0.52,FALSE,FALSE
21,2005,Kentucky,0.502,FALSE,FALSE
21,2006,Kentucky,0.476,FALSE,FALSE
21,2007,Kentucky,0.509,FALSE,FALSE
21,2008,Kentucky,0.499,FALSE,FALSE
21,2009,Kentucky,0.491,FALSE,FALSE
21,2010,Kentucky,0.464,FALSE,FALSE
21,2011,Kentucky,0.529,FALSE,FALSE
21,2012,Kentucky,0.514,FALSE,FALSE
21,2013,Kentucky,0.498,FALSE,FALSE
21,2014,Kentucky,0.467,FALSE,FALSE
21,2015,Kentucky,0.464,FALSE,FALSE
21,2016,Kentucky,0.525,FALSE,FALSE
22,1980,Louisiana,0.569,FALSE,FALSE
22,1981,Louisiana,0.62,FALSE,FALSE
22,1982,Louisiana,0.574,FALSE,FALSE
22,1983,Louisiana,0.603,FALSE,FALSE
22,1984,Louisiana,0.57,FALSE,FALSE
22,1985,Louisiana,0.596,FALSE,FALSE
22,1986,Louisiana,0.579,FALSE,FALSE
22,1987,Louisiana,0.603,FALSE,FALSE
22,1988,Louisiana,0.593,FALSE,FALSE
22,1989,Louisiana,0.58,FALSE,FALSE
22,1990,Louisiana,0.617,FALSE,FALSE
22,1991,Louisiana,0.649,FALSE,FALSE
22,1992,Louisiana,0.565,FALSE,FALSE
22,1993,Louisiana,0.582,FALSE,FALSE
22,1994,Louisiana,0.575,FALSE,FALSE
22,1995,Louisiana,0.564,FALSE,FALSE
22,1996,Louisiana,0.468,FALSE,FALSE
22,1997,Louisiana,0.547,FALSE,FALSE
22,1998,Louisiana,0.477,FALSE,FALSE
22,1999,Louisiana,0.513,FALSE,FALSE
22,2000,Louisiana,0.505,FALSE,FALSE
22,2001,Louisiana,0.45,FALSE,FALSE
22,2002,Louisiana,0.485,FALSE,FALSE
22,2003,Louisiana,0.476,FALSE,FALSE
22,2004,Louisiana,0.491,FALSE,FALSE
22,2005,Louisiana,0.486,FALSE,FALSE
22,2006,Louisiana,0.483,FALSE,FALSE
22,2007,Louisiana,0.476,FALSE,FALSE
22,2008,Louisiana,0.492,FALSE,FALSE
22,2009,Louisiana,0.458,FALSE,FALSE
22,2010,Louisiana,0.454,FALSE,FALSE
22,2011,Louisiana,0.467,FALSE,FALSE
22,2012,Louisiana,0.551,FALSE,FALSE
22,2013,Louisiana,0.487,FALSE,FALSE
22,2014,Louisiana,0.481,FALSE,FALSE
22,2015,Louisiana,0.456,FALSE,FALSE
22,2016,Louisiana,0.523,FALSE,FALSE
23,1980,Maine,0.47,FALSE,FALSE
23,1981,Maine,0.493,FALSE,FALSE
23,1982,Maine,0.453,FALSE,FALSE
23,1983,Maine,0.454,FALSE,FALSE
23,1984,Maine,0.498,FALSE,FALSE
23,1985,Maine,0.484,FALSE,FALSE
23,1986,Maine,0.496,FALSE,FALSE
23,1987,Maine,0.482,FALSE,FALSE
23,1988,Maine,0.562,FALSE,FALSE
23,1989,Maine,0.549,FALSE,FALSE
23,1990,Maine,0.539,FALSE,FALSE
23,1991,Maine,0.555,FALSE,FALSE
23,1992,Maine,0.539,FALSE,FALSE
23,1993,Maine,0.504,FALSE,FALSE
23,1994,Maine,0.476,FALSE,FALSE
23,1995,Maine,0.455,FALSE,FALSE
23,1996,Maine,0.478,FALSE,FALSE
23,1997,Maine,0.453,FALSE,FALSE
23,1998,Maine,0.421,FALSE,FALSE
23,1999,Maine,0.441,FALSE,FALSE
23,2000,Maine,0.466,FALSE,FALSE
23,2001,Maine,0.403,FALSE,FALSE
23,2002,Maine,0.41,FALSE,FALSE
23,2003,Maine,0.421,FALSE,FALSE
23,2004,Maine,0.411,FALSE,FALSE
23,2005,Maine,0.425,FALSE,FALSE
23,2006,Maine,0.431,FALSE,FALSE
23,2007,Maine,0.457,FALSE,FALSE
23,2008,Maine,0.462,FALSE,FALSE
23,2009,Maine,0.441,FALSE,FALSE
23,2010,Maine,0.46,FALSE,FALSE
23,2011,Maine,0.47,FALSE,FALSE
23,2012,Maine,0.46,FALSE,FALSE
23,2013,Maine,0.496,FALSE,FALSE
23,2014,Maine,0.423,FALSE,FALSE
23,2015,Maine,0.413,FALSE,FALSE
23,2016,Maine,0.477,FALSE,FALSE
24,1980,Maryland,0.37,FALSE,FALSE
24,1981,Maryland,0.452,FALSE,FALSE
24,1982,Maryland,0.399,FALSE,FALSE
24,1983,Maryland,0.363,FALSE,FALSE
24,1984,Maryland,0.386,FALSE,FALSE
24,1985,Maryland,0.374,FALSE,FALSE
24,1986,Maryland,0.353,FALSE,FALSE
24,1987,Maryland,0.383,FALSE,FALSE
24,1988,Maryland,0.367,FALSE,FALSE
24,1989,Maryland,0.396,FALSE,FALSE
24,1990,Maryland,0.398,FALSE,FALSE
24,1991,Maryland,0.372,FALSE,FALSE
24,1992,Maryland,0.413,FALSE,FALSE
24,1993,Maryland,0.353,FALSE,FALSE
24,1994,Maryland,0.376,FALSE,FALSE
24,1995,Maryland,0.375,FALSE,FALSE
24,1996,Maryland,0.283,FALSE,FALSE
24,1997,Maryland,0.324,TRUE,FALSE
24,1998,Maryland,0.287,TRUE,FALSE
24,1999,Maryland,0.298,TRUE,FALSE
24,2000,Maryland,0.265,TRUE,FALSE
24,2001,Maryland,0.249,TRUE,FALSE
24,2002,Maryland,0.252,TRUE,FALSE
24,2003,Maryland,0.24,TRUE,FALSE
24,2004,Maryland,0.236,TRUE,FALSE
24,2005,Maryland,0.266,TRUE,FALSE
24,2006,Maryland,0.237,TRUE,FALSE
24,2007,Maryland,0.206,TRUE,FALSE
24,2008,Maryland,0.235,TRUE,FALSE
24,2009,Maryland,0.218,TRUE,FALSE
24,2010,Maryland,0.196,TRUE,FALSE
24,2011,Maryland,0.266,TRUE,FALSE
24,2012,Maryland,0.213,TRUE,FALSE
24,2013,Maryland,0.18,TRUE,FALSE
24,2014,Maryland,0.219,TRUE,TRUE
24,2015,Maryland,0.201,TRUE,TRUE
24,2016,Maryland,0.167,TRUE,TRUE
25,1980,Massachusetts,0.169,TRUE,TRUE
25,1981,Massachusetts,0.217,FALSE,TRUE
25,1982,Massachusetts,0.18,FALSE,TRUE
25,1983,Massachusetts,0.156,FALSE,TRUE
25,1984,Massachusetts,0.206,FALSE,TRUE
25,1985,Massachusetts,0.195,FALSE,TRUE
25,1986,Massachusetts,0.155,FALSE,TRUE
25,1987,Massachusetts,0.191,FALSE,TRUE
25,1988,Massachusetts,0.17,FALSE,TRUE
25,1989,Massachusetts,0.203,FALSE,TRUE
25,1990,Massachusetts,0.185,FALSE,TRUE
25,1991,Massachusetts,0.207,FALSE,TRUE
25,1992,Massachusetts,0.204,FALSE,TRUE
25,1993,Massachusetts,0.211,FALSE,TRUE
25,1994,Massachusetts,0.186,FALSE,TRUE
25,1995,Massachusetts,0.181,FALSE,TRUE
25,1996,Massachusetts,0.155,FALSE,TRUE
25,1997,Massachusetts,0.15,FALSE,TRUE
25,1998,Massachusetts,0.158,FALSE,TRUE
25,1999,Massachusetts,0.136,FALSE,TRUE
25,2000,Massachusetts,0.126,FALSE,TRUE
25,2001,Massachusetts,0.121,FALSE,TRUE
25,2002,Massachusetts,0.115,FALSE,TRUE
25,2003,Massachusetts,0.129,FALSE,TRUE
25,2004,Massachusetts,0.104,FALSE,TRUE
25,2005,Massachusetts,0.103,FALSE,TRUE
25,2006,Massachusetts,0.116,FALSE,TRUE
25,2007,Massachusetts,0.075,FALSE,TRUE
25,2008,Massachusetts,0.096,FALSE,TRUE
25,2009,Massachusetts,0.091,FALSE,TRUE
25,2010,Massachusetts,0.122,FALSE,TRUE
25,2011,Massachusetts,0.135,FALSE,TRUE
25,2012,Massachusetts,0.111,FALSE,TRUE
25,2013,Massachusetts,0.085,FALSE,TRUE
25,2014,Massachusetts,0.1,FALSE,TRUE
25,2015,Massachusetts,0.088,FALSE,TRUE
25,2016,Massachusetts,0.09,FALSE,TRUE
26,1980,Michigan,0.444,FALSE,TRUE
26,1981,Michigan,0.41,TRUE,TRUE
26,1982,Michigan,0.439,TRUE,TRUE
26,1983,Michigan,0.425,TRUE,TRUE
26,1984,Michigan,0.463,TRUE,TRUE
26,1985,Michigan,0.408,TRUE,TRUE
26,1986,Michigan,0.394,TRUE,TRUE
26,1987,Michigan,0.47,TRUE,TRUE
26,1988,Michigan,0.45,TRUE,TRUE
26,1989,Michigan,0.494,TRUE,TRUE
26,1990,Michigan,0.508,TRUE,TRUE
26,1991,Michigan,0.49,TRUE,TRUE
26,1992,Michigan,0.427,TRUE,TRUE
26,1993,Michigan,0.443,TRUE,TRUE
26,1994,Michigan,0.45,TRUE,TRUE
26,1995,Michigan,0.425,TRUE,TRUE
26,1996,Michigan,0.429,TRUE,TRUE
26,1997,Michigan,0.387,TRUE,TRUE
26,1998,Michigan,0.416,TRUE,TRUE
26,1999,Michigan,0.368,TRUE,TRUE
26,2000,Michigan,0.401,TRUE,TRUE
26,2001,Michigan,0.38,TRUE,TRUE
26,2002,Michigan,0.388,TRUE,TRUE
26,2003,Michigan,0.359,TRUE,TRUE
26,2004,Michigan,0.384,TRUE,TRUE
26,2005,Michigan,0.346,TRUE,TRUE
26,2006,Michigan,0.372,TRUE,TRUE
26,2007,Michigan,0.334,TRUE,TRUE
26,2008,Michigan,0.315,TRUE,TRUE
26,2009,Michigan,0.354,TRUE,TRUE
26,2010,Michigan,0.342,TRUE,TRUE
26,2011,Michigan,0.325,TRUE,TRUE
26,2012,Michigan,0.391,TRUE,TRUE
26,2013,Michigan,0.36,TRUE,TRUE
26,2014,Michigan,0.347,TRUE,TRUE
26,2015,Michigan,0.358,TRUE,TRUE
26,2016,Michigan,0.389,TRUE,TRUE
27,1980,Minnesota,0.527,TRUE,TRUE
27,1981,Minnesota,0.409,FALSE,FALSE
27,1982,Minnesota,0.536,FALSE,FALSE
27,1983,Minnesota,0.463,FALSE,FALSE
27,1984,Minnesota,0.462,FALSE,FALSE
27,1985,Minnesota,0.528,FALSE,FALSE
27,1986,Minnesota,0.446,FALSE,FALSE
27,1987,Minnesota,0.442,FALSE,FALSE
27,1988,Minnesota,0.456,FALSE,FALSE
27,1989,Minnesota,0.464,FALSE,FALSE
27,1990,Minnesota,0.448,FALSE,FALSE
27,1991,Minnesota,0.463,FALSE,FALSE
27,1992,Minnesota,0.456,FALSE,FALSE
27,1993,Minnesota,0.442,FALSE,FALSE
27,1994,Minnesota,0.444,FALSE,FALSE
27,1995,Minnesota,0.423,FALSE,FALSE
27,1996,Minnesota,0.464,FALSE,FALSE
27,1997,Minnesota,0.395,FALSE,FALSE
27,1998,Minnesota,0.427,FALSE,FALSE
27,1999,Minnesota,0.411,FALSE,FALSE
27,2000,Minnesota,0.447,FALSE,FALSE
27,2001,Minnesota,0.405,FALSE,FALSE
27,2002,Minnesota,0.409,FALSE,FALSE
27,2003,Minnesota,0.405,FALSE,FALSE
27,2004,Minnesota,0.406,FALSE,FALSE
27,2005,Minnesota,0.387,FALSE,FALSE
27,2006,Minnesota,0.373,FALSE,FALSE
27,2007,Minnesota,0.403,FALSE,FALSE
27,2008,Minnesota,0.386,FALSE,FALSE
27,2009,Minnesota,0.396,FALSE,FALSE
27,2010,Minnesota,0.41,FALSE,FALSE
27,2011,Minnesota,0.411,FALSE,FALSE
27,2012,Minnesota,0.382,FALSE,FALSE
27,2013,Minnesota,0.424,FALSE,FALSE
27,2014,Minnesota,0.353,FALSE,FALSE
27,2015,Minnesota,0.341,FALSE,FALSE
27,2016,Minnesota,0.391,FALSE,FALSE
28,1980,Mississippi,0.59,FALSE,FALSE
28,1981,Mississippi,0.605,FALSE,FALSE
28,1982,Mississippi,0.596,FALSE,FALSE
28,1983,Mississippi,0.626,FALSE,FALSE
28,1984,Mississippi,0.628,FALSE,FALSE
28,1985,Mississippi,0.613,FALSE,FALSE
28,1986,Mississippi,0.591,FALSE,FALSE
28,1987,Mississippi,0.617,FALSE,FALSE
28,1988,Mississippi,0.625,FALSE,FALSE
28,1989,Mississippi,0.617,FALSE,FALSE
28,1990,Mississippi,0.614,FALSE,FALSE
28,1991,Mississippi,0.624,FALSE,FALSE
28,1992,Mississippi,0.56,FALSE,FALSE
28,1993,Mississippi,0.605,FALSE,FALSE
28,1994,Mississippi,0.575,FALSE,FALSE
28,1995,Mississippi,0.588,FALSE,FALSE
28,1996,Mississippi,0.59,FALSE,FALSE
28,1997,Mississippi,0.568,FALSE,FALSE
28,1998,Mississippi,0.512,FALSE,FALSE
28,1999,Mississippi,0.57,FALSE,FALSE
28,2000,Mississippi,0.536,FALSE,FALSE
28,2001,Mississippi,0.545,FALSE,FALSE
28,2002,Mississippi,0.541,FALSE,FALSE
28,2003,Mississippi,0.541,FALSE,FALSE
28,2004,Mississippi,0.53,FALSE,FALSE
28,2005,Mississippi,0.5,FALSE,FALSE
28,2006,Mississippi,0.49,FALSE,FALSE
28,2007,Mississippi,0.522,FALSE,FALSE
28,2008,Mississippi,0.497,FALSE,FALSE
28,2009,Mississippi,0.478,FALSE,FALSE
28,2010,Mississippi,0.48,FALSE,FALSE
28,2011,Mississippi,0.498,FALSE,FALSE
28,2012,Mississippi,0.568,FALSE,FALSE
28,2013,Mississippi,0.502,FALSE,FALSE
28,2014,Mississippi,0.488,FALSE,FALSE
28,2015,Mississippi,0.474,FALSE,FALSE
28,2016,Mississippi,0.541,FALSE,FALSE
29,1980,Missouri,0.569,FALSE,FALSE
29,1981,Missouri,0.501,FALSE,FALSE
29,1982,Missouri,0.514,TRUE,TRUE
29,1983,Missouri,0.484,TRUE,TRUE
29,1984,Missouri,0.516,TRUE,TRUE
29,1985,Missouri,0.512,TRUE,TRUE
29,1986,Missouri,0.481,TRUE,TRUE
29,1987,Missouri,0.523,TRUE,TRUE
29,1988,Missouri,0.525,TRUE,TRUE
29,1989,Missouri,0.55,TRUE,TRUE
29,1990,Missouri,0.582,TRUE,TRUE
29,1991,Missouri,0.536,TRUE,TRUE
29,1992,Missouri,0.478,TRUE,TRUE
29,1993,Missouri,0.492,TRUE,TRUE
29,1994,Missouri,0.52,TRUE,TRUE
29,1995,Missouri,0.468,TRUE,TRUE
29,1996,Missouri,0.485,TRUE,TRUE
29,1997,Missouri,0.459,TRUE,TRUE
29,1998,Missouri,0.474,TRUE,TRUE
29,1999,Missouri,0.426,TRUE,TRUE
29,2000,Missouri,0.461,TRUE,TRUE
29,2001,Missouri,0.446,TRUE,TRUE
29,2002,Missouri,0.477,TRUE,TRUE
29,2003,Missouri,0.433,TRUE,TRUE
29,2004,Missouri,0.451,TRUE,TRUE
29,2005,Missouri,0.417,TRUE,TRUE
29,2006,Missouri,0.445,TRUE,TRUE
29,2007,Missouri,0.449,TRUE,TRUE
29,2008,Missouri,0.487,FALSE,FALSE
29,2009,Missouri,0.47,FALSE,FALSE
29,2010,Missouri,0.463,FALSE,FALSE
29,2011,Missouri,0.434,FALSE,FALSE
29,2012,Missouri,0.511,FALSE,FALSE
29,2013,Missouri,0.486,FALSE,FALSE
29,2014,Missouri,0.497,FALSE,FALSE
29,2015,Missouri,0.488,FALSE,FALSE
29,2016,Missouri,0.528,FALSE,FALSE
30,1980,Montana,0.782,FALSE,FALSE
30,1981,Montana,0.695,FALSE,FALSE
30,1982,Montana,0.656,FALSE,FALSE
30,1983,Montana,0.759,FALSE,FALSE
30,1984,Montana,0.778,FALSE,FALSE
30,1985,Montana,0.717,FALSE,FALSE
30,1986,Montana,0.693,FALSE,FALSE
30,1987,Montana,0.737,FALSE,FALSE
30,1988,Montana,0.669,FALSE,FALSE
30,1989,Montana,0.665,FALSE,FALSE
30,1990,Montana,0.668,FALSE,FALSE
30,1991,Montana,0.673,FALSE,FALSE
30,1992,Montana,0.638,FALSE,FALSE
30,1993,Montana,0.7,FALSE,FALSE
30,1994,Montana,0.689,FALSE,FALSE
30,1995,Montana,0.684,FALSE,FALSE
30,1996,Montana,0.654,FALSE,FALSE
30,1997,Montana,0.621,FALSE,FALSE
30,1998,Montana,0.657,FALSE,FALSE
30,1999,Montana,0.581,FALSE,FALSE
30,2000,Montana,0.646,FALSE,FALSE
30,2001,Montana,0.623,FALSE,FALSE
30,2002,Montana,0.626,FALSE,FALSE
30,2003,Montana,0.632,FALSE,FALSE
30,2004,Montana,0.62,FALSE,FALSE
30,2005,Montana,0.694,FALSE,FALSE
30,2006,Montana,0.614,FALSE,FALSE
30,2007,Montana,0.639,FALSE,FALSE
30,2008,Montana,0.69,FALSE,FALSE
30,2009,Montana,0.625,FALSE,FALSE
30,2010,Montana,0.621,FALSE,FALSE
30,2011,Montana,0.603,FALSE,FALSE
30,2012,Montana,0.658,FALSE,FALSE
30,2013,Montana,0.633,FALSE,FALSE
30,2014,Montana,0.64,FALSE,FALSE
30,2015,Montana,0.608,FALSE,FALSE
30,2016,Montana,0.65,FALSE,FALSE
31,1980,Nebraska,0.545,FALSE,FALSE
31,1981,Nebraska,0.507,FALSE,FALSE
31,1982,Nebraska,0.496,FALSE,FALSE
31,1983,Nebraska,0.539,FALSE,FALSE
31,1984,Nebraska,0.503,FALSE,FALSE
31,1985,Nebraska,0.517,FALSE,FALSE
31,1986,Nebraska,0.509,FALSE,FALSE
31,1987,Nebraska,0.504,FALSE,FALSE
31,1988,Nebraska,0.534,FALSE,FALSE
31,1989,Nebraska,0.546,FALSE,FALSE
31,1990,Nebraska,0.523,FALSE,FALSE
31,1991,Nebraska,0.526,FALSE,FALSE
31,1992,Nebraska,0.471,FALSE,TRUE
31,1993,Nebraska,0.465,FALSE,TRUE
31,1994,Nebraska,0.419,FALSE,TRUE
31,1995,Nebraska,0.451,FALSE,TRUE
31,1996,Nebraska,0.504,FALSE,TRUE
31,1997,Nebraska,0.438,FALSE,TRUE
31,1998,Nebraska,0.42,FALSE,TRUE
31,1999,Nebraska,0.455,FALSE,TRUE
31,2000,Nebraska,0.486,FALSE,TRUE
31,2001,Nebraska,0.4,FALSE,TRUE
31,2002,Nebraska,0.419,FALSE,TRUE
31,2003,Nebraska,0.391,FALSE,TRUE
31,2004,Nebraska,0.466,FALSE,TRUE
31,2005,Nebraska,0.371,FALSE,TRUE
31,2006,Nebraska,0.351,FALSE,TRUE
31,2007,Nebraska,0.426,FALSE,TRUE
31,2008,Nebraska,0.34,FALSE,TRUE
31,2009,Nebraska,0.415,FALSE,TRUE
31,2010,Nebraska,0.425,FALSE,TRUE
31,2011,Nebraska,0.418,FALSE,TRUE
31,2012,Nebraska,0.416,FALSE,TRUE
31,2013,Nebraska,0.405,FALSE,TRUE
31,2014,Nebraska,0.365,FALSE,TRUE
31,2015,Nebraska,0.362,FALSE,TRUE
31,2016,Nebraska,0.392,FALSE,TRUE
32,1980,Nevada,0.561,FALSE,TRUE
32,1981,Nevada,0.592,FALSE,FALSE
32,1982,Nevada,0.627,FALSE,FALSE
32,1983,Nevada,0.617,FALSE,FALSE
32,1984,Nevada,0.571,FALSE,FALSE
32,1985,Nevada,0.51,FALSE,FALSE
32,1986,Nevada,0.582,FALSE,FALSE
32,1987,Nevada,0.557,FALSE,FALSE
32,1988,Nevada,0.617,FALSE,FALSE
32,1989,Nevada,0.62,FALSE,FALSE
32,1990,Nevada,0.607,FALSE,FALSE
32,1991,Nevada,0.597,FALSE,FALSE
32,1992,Nevada,0.582,FALSE,FALSE
32,1993,Nevada,0.557,FALSE,FALSE
32,1994,Nevada,0.539,FALSE,FALSE
32,1995,Nevada,0.541,FALSE,FALSE
32,1996,Nevada,0.519,FALSE,FALSE
32,1997,Nevada,0.52,FALSE,FALSE
32,1998,Nevada,0.474,FALSE,FALSE
32,1999,Nevada,0.433,FALSE,FALSE
32,2000,Nevada,0.471,FALSE,FALSE
32,2001,Nevada,0.369,FALSE,FALSE
32,2002,Nevada,0.386,FALSE,FALSE
32,2003,Nevada,0.36,FALSE,FALSE
32,2004,Nevada,0.392,FALSE,FALSE
32,2005,Nevada,0.36,FALSE,FALSE
32,2006,Nevada,0.351,FALSE,FALSE
32,2007,Nevada,0.397,FALSE,FALSE
32,2008,Nevada,0.371,FALSE,FALSE
32,2009,Nevada,0.391,FALSE,FALSE
32,2010,Nevada,0.372,FALSE,FALSE
32,2011,Nevada,0.318,FALSE,FALSE
32,2012,Nevada,0.377,FALSE,FALSE
32,2013,Nevada,0.351,FALSE,FALSE
32,2014,Nevada,0.344,FALSE,FALSE
32,2015,Nevada,0.328,FALSE,FALSE
32,2016,Nevada,0.329,FALSE,FALSE
33,1980,New Hampshire,0.408,FALSE,FALSE
33,1981,New Hampshire,0.455,FALSE,FALSE
33,1982,New Hampshire,0.461,FALSE,FALSE
33,1983,New Hampshire,0.437,FALSE,FALSE
33,1984,New Hampshire,0.495,FALSE,FALSE
33,1985,New Hampshire,0.422,FALSE,FALSE
33,1986,New Hampshire,0.445,FALSE,FALSE
33,1987,New Hampshire,0.423,FALSE,FALSE
33,1988,New Hampshire,0.47,FALSE,FALSE
33,1989,New Hampshire,0.467,FALSE,FALSE
33,1990,New Hampshire,0.464,FALSE,FALSE
33,1991,New Hampshire,0.47,FALSE,FALSE
33,1992,New Hampshire,0.483,FALSE,FALSE
33,1993,New Hampshire,0.476,FALSE,FALSE
33,1994,New Hampshire,0.442,FALSE,FALSE
33,1995,New Hampshire,0.452,FALSE,FALSE
33,1996,New Hampshire,0.441,FALSE,FALSE
33,1997,New Hampshire,0.387,FALSE,FALSE
33,1998,New Hampshire,0.423,FALSE,FALSE
33,1999,New Hampshire,0.374,FALSE,FALSE
33,2000,New Hampshire,0.391,FALSE,FALSE
33,2001,New Hampshire,0.31,FALSE,FALSE
33,2002,New Hampshire,0.317,FALSE,FALSE
33,2003,New Hampshire,0.33,FALSE,FALSE
33,2004,New Hampshire,0.315,FALSE,FALSE
33,2005,New Hampshire,0.364,FALSE,FALSE
33,2006,New Hampshire,0.364,FALSE,FALSE
33,2007,New Hampshire,0.364,FALSE,FALSE
33,2008,New Hampshire,0.368,FALSE,FALSE
33,2009,New Hampshire,0.383,FALSE,FALSE
33,2010,New Hampshire,0.394,FALSE,FALSE
33,2011,New Hampshire,0.385,FALSE,FALSE
33,2012,New Hampshire,0.394,FALSE,FALSE
33,2013,New Hampshire,0.406,FALSE,FALSE
33,2014,New Hampshire,0.381,FALSE,FALSE
33,2015,New Hampshire,0.372,FALSE,FALSE
33,2016,New Hampshire,0.463,FALSE,FALSE
34,1980,New Jersey,0.201,FALSE,FALSE
34,1981,New Jersey,0.225,FALSE,TRUE
34,1982,New Jersey,0.32,FALSE,TRUE
34,1983,New Jersey,0.2,FALSE,TRUE
34,1984,New Jersey,0.187,FALSE,TRUE
34,1985,New Jersey,0.173,FALSE,TRUE
34,1986,New Jersey,0.181,FALSE,TRUE
34,1987,New Jersey,0.228,FALSE,TRUE
34,1988,New Jersey,0.168,FALSE,TRUE
34,1989,New Jersey,0.214,FALSE,TRUE
34,1990,New Jersey,0.193,FALSE,TRUE
34,1991,New Jersey,0.21,FALSE,TRUE
34,1992,New Jersey,0.213,FALSE,TRUE
34,1993,New Jersey,0.176,FALSE,TRUE
34,1994,New Jersey,0.167,FALSE,TRUE
34,1995,New Jersey,0.195,FALSE,TRUE
34,1996,New Jersey,0.122,FALSE,TRUE
34,1997,New Jersey,0.133,FALSE,TRUE
34,1998,New Jersey,0.167,FALSE,TRUE
34,1999,New Jersey,0.144,FALSE,TRUE
34,2000,New Jersey,0.108,FALSE,TRUE
34,2001,New Jersey,0.122,FALSE,TRUE
34,2002,New Jersey,0.117,FALSE,TRUE
34,2003,New Jersey,0.112,FALSE,TRUE
34,2004,New Jersey,0.108,FALSE,TRUE
34,2005,New Jersey,0.106,FALSE,TRUE
34,2006,New Jersey,0.118,FALSE,TRUE
34,2007,New Jersey,0.063,FALSE,TRUE
34,2008,New Jersey,0.088,FALSE,TRUE
34,2009,New Jersey,0.098,FALSE,TRUE
34,2010,New Jersey,0.085,FALSE,TRUE
34,2011,New Jersey,0.102,FALSE,TRUE
34,2012,New Jersey,0.07,FALSE,TRUE
34,2013,New Jersey,0.056,FALSE,TRUE
34,2014,New Jersey,0.097,FALSE,TRUE
34,2015,New Jersey,0.081,FALSE,TRUE
34,2016,New Jersey,0.089,FALSE,TRUE
35,1980,New Mexico,0.553,FALSE,TRUE
35,1981,New Mexico,0.53,FALSE,FALSE
35,1982,New Mexico,0.562,FALSE,FALSE
35,1983,New Mexico,0.524,FALSE,FALSE
35,1984,New Mexico,0.519,FALSE,FALSE
35,1985,New Mexico,0.548,FALSE,FALSE
35,1986,New Mexico,0.535,FALSE,FALSE
35,1987,New Mexico,0.547,FALSE,FALSE
35,1988,New Mexico,0.567,FALSE,FALSE
35,1989,New Mexico,0.555,FALSE,FALSE
35,1990,New Mexico,0.496,FALSE,FALSE
35,1991,New Mexico,0.552,FALSE,FALSE
35,1992,New Mexico,0.496,FALSE,FALSE
35,1993,New Mexico,0.496,FALSE,FALSE
35,1994,New Mexico,0.521,FALSE,FALSE
35,1995,New Mexico,0.522,FALSE,FALSE
35,1996,New Mexico,0.488,FALSE,FALSE
35,1997,New Mexico,0.437,FALSE,FALSE
35,1998,New Mexico,0.469,FALSE,FALSE
35,1999,New Mexico,0.446,FALSE,FALSE
35,2000,New Mexico,0.438,FALSE,FALSE
35,2001,New Mexico,0.391,FALSE,FALSE
35,2002,New Mexico,0.431,FALSE,FALSE
35,2003,New Mexico,0.407,FALSE,FALSE
35,2004,New Mexico,0.391,FALSE,FALSE
35,2005,New Mexico,0.406,FALSE,FALSE
35,2006,New Mexico,0.392,FALSE,FALSE
35,2007,New Mexico,0.428,FALSE,FALSE
35,2008,New Mexico,0.357,FALSE,FALSE
35,2009,New Mexico,0.375,FALSE,FALSE
35,2010,New Mexico,0.375,FALSE,FALSE
35,2011,New Mexico,0.366,FALSE,FALSE
35,2012,New Mexico,0.403,FALSE,FALSE
35,2013,New Mexico,0.482,FALSE,FALSE
35,2014,New Mexico,0.356,FALSE,FALSE
35,2015,New Mexico,0.37,FALSE,FALSE
35,2016,New Mexico,0.359,FALSE,FALSE
36,1980,New York,0.201,FALSE,FALSE
36,1981,New York,0.228,TRUE,TRUE
36,1982,New York,0.206,TRUE,TRUE
36,1983,New York,0.214,TRUE,TRUE
